fips,month,rent,rent_yoy,rent_index
09003,2018-02-01,1156,-1150,95.77464788732394
09003,2018-03-01,1170,-1138,96.93454846727423
09003,2018-04-01,1187,-1133,98.34299917149959
09003,2018-05-01,1205,-1109,99.83429991714996
09003,2018-06-01,1220,-1134,101.07705053852527
09003,2018-07-01,1234,-1118,102.23695111847555
09003,2018-08-01,1240,-1124,102.73405136702569
09003,2018-09-01,1236,-1102,102.4026512013256
09003,2018-10-01,1235,-1095,102.31980115990058
09003,2018-11-01,1222,-1098,101.24275062137531
09003,2018-12-01,1206,-1126,99.91714995857498
09003,2019-01-01,1197,-1111,99.17149958574979
09003,2019-02-01,1192,-1120,98.75724937862469
09003,2019-03-01,1202,-1138,99.5857497928749
09003,2019-04-01,1211,-1163,100.33140016570007
09003,2019-05-01,1229,-1181,101.82270091135047
09003,2019-06-01,1234,-1206,102.23695111847555
09003,2019-07-01,1242,-1226,102.89975144987574
09003,2019-08-01,1246,-1234,103.23115161557581
09003,2019-09-01,1250,-1222,103.56255178127589
09003,2019-10-01,1243,-1227,102.98260149130074
09003,2019-11-01,1227,-1217,101.65700082850041
09003,2019-12-01,1216,-1196,100.7456503728252
09003,2020-01-01,1210,-1184,100.24855012427507
09003,2020-02-01,1207,-1177,100
09003,2020-03-01,1214,-1190,100.57995028997514
09003,2020-04-01,1218,-1204,100.91135045567523
09003,2020-05-01,1218,-1240,100.91135045567523
09003,2020-06-01,1213,-1255,100.49710024855013
09003,2020-07-01,1216,-1268,100.7456503728252
09003,2020-08-01,1230,-1262,101.90555095277547
09003,2020-09-01,1240,-1260,102.73405136702569
09003,2020-10-01,1249,-1237,103.47970173985087
09003,2020-11-01,1256,-1198,104.05965202982601
09003,2020-12-01,1252,-1180,103.72825186412594
09003,2021-01-01,1249,-1171,103.47970173985087
09003,2021-02-01,1246,-1168,103.23115161557581
09003,2021-03-01,1255,-1173,103.97680198840101
09009,2018-01-01,1203,-1105,95.02369668246445
09009,2018-02-01,1203,-1117,95.02369668246445
09009,2018-03-01,1204,-1154,95.10268562401264
09009,2018-04-01,1219,-1183,96.28751974723538
09009,2018-05-01,1232,-1196,97.31437598736177
09009,2018-06-01,1242,-1192,98.10426540284361
09009,2018-07-01,1250,-1172,98.73617693522907
09009,2018-08-01,1256,-1150,99.21011058451816
09009,2018-09-01,1258,-1138,99.36808846761454
09009,2018-10-01,1259,-1129,99.44707740916272
09009,2018-11-01,1262,-1128,99.68404423380727
09009,2018-12-01,1266,-1138,100
09009,2019-01-01,1263,-1143,99.76303317535546
09009,2019-02-01,1259,-1147,99.44707740916272
09009,2019-03-01,1257,-1151,99.28909952606635
09009,2019-04-01,1262,-1176,99.68404423380727
09009,2019-05-01,1269,-1195,100.23696682464455
09009,2019-06-01,1274,-1210,100.63191153238546
09009,2019-07-01,1277,-1223,100.86887835703003
09009,2019-08-01,1272,-1240,100.4739336492891
09009,2019-09-01,1268,-1248,100.15797788309638
09009,2019-10-01,1267,-1251,100.07898894154819
09009,2019-11-01,1263,-1261,99.76303317535546
09009,2019-12-01,1262,-1270,99.68404423380727
09009,2020-01-01,1255,-1271,99.13112164296999
09009,2020-02-01,1266,-1252,100
09009,2020-03-01,1275,-1239,100.71090047393365
09009,2020-04-01,1282,-1242,101.26382306477093
09009,2020-05-01,1278,-1260,100.9478672985782
09009,2020-06-01,1274,-1274,100.63191153238546
09009,2020-07-01,1277,-1277,100.86887835703003
09009,2020-08-01,1276,-1268,100.78988941548184
09009,2020-09-01,1272,-1264,100.4739336492891
09009,2020-10-01,1273,-1261,100.55292259083728
09009,2020-11-01,1272,-1254,100.4739336492891
09009,2020-12-01,1278,-1246,100.9478672985782
09009,2021-01-01,1285,-1225,101.50078988941549
09009,2021-02-01,1295,-1237,102.29067930489732
09009,2021-03-01,1309,-1241,103.39652448657188
10003,2018-01-01,1186,-1066,92.15229215229215
10003,2018-02-01,1178,-1098,91.53069153069153
10003,2018-03-01,1190,-1094,92.46309246309247
10003,2018-04-01,1204,-1148,93.55089355089355
10003,2018-05-01,1217,-1149,94.56099456099456
10003,2018-06-01,1222,-1156,94.94949494949495
10003,2018-07-01,1229,-1117,95.4933954933955
10003,2018-08-01,1240,-1098,96.34809634809635
10003,2018-09-01,1267,-1071,98.44599844599846
10003,2018-10-01,1268,-1092,98.52369852369853
10003,2018-11-01,1265,-1119,98.29059829059828
10003,2018-12-01,1238,-1140,96.19269619269619
10003,2019-01-01,1237,-1135,96.1149961149961
10003,2019-02-01,1232,-1124,95.72649572649573
10003,2019-03-01,1237,-1143,96.1149961149961
10003,2019-04-01,1244,-1164,96.65889665889665
10003,2019-05-01,1261,-1173,97.97979797979798
10003,2019-06-01,1285,-1159,99.84459984459984
10003,2019-07-01,1297,-1161,100.77700077700078
10003,2019-08-01,1303,-1177,101.24320124320126
10003,2019-09-01,1293,-1241,100.46620046620048
10003,2019-10-01,1286,-1250,99.92229992229991
10003,2019-11-01,1270,-1260,98.67909867909867
10003,2019-12-01,1269,-1207,98.6013986013986
10003,2020-01-01,1275,-1199,99.06759906759906
10003,2020-02-01,1287,-1177,100
10003,2020-03-01,1301,-1173,101.08780108780108
10003,2020-04-01,1299,-1189,100.93240093240092
10003,2020-05-01,1310,-1212,101.78710178710179
10003,2020-06-01,1315,-1255,102.17560217560218
10003,2020-07-01,1338,-1256,103.96270396270397
10003,2020-08-01,1348,-1258,104.73970473970473
10003,2020-09-01,1361,-1225,105.74980574980574
10003,2020-10-01,1371,-1201,106.52680652680652
10003,2020-11-01,1380,-1160,107.22610722610723
10003,2020-12-01,1390,-1148,108.003108003108
10003,2021-01-01,1396,-1154,108.46930846930847
10003,2021-02-01,1420,-1154,110.33411033411033
10003,2021-03-01,1445,-1157,112.27661227661227
12001,2018-01-01,1076,-938,90.64869418702611
12001,2018-02-01,1063,-965,89.55349620893007
12001,2018-03-01,1057,-969,89.04802021903959
12001,2018-04-01,1090,-994,91.82813816343723
12001,2018-05-01,1120,-964,94.35551811288964
12001,2018-06-01,1133,-971,95.45071609098568
12001,2018-07-01,1129,-991,95.11373209772536
12001,2018-08-01,1136,-990,95.70345408593091
12001,2018-09-01,1137,-975,95.787700084246
12001,2018-10-01,1138,-970,95.87194608256108
12001,2018-11-01,1128,-996,95.02948609941028
12001,2018-12-01,1123,-1057,94.60825610783488
12001,2019-01-01,1128,-1024,95.02948609941028
12001,2019-02-01,1149,-977,96.79865206402695
12001,2019-03-01,1167,-947,98.3150800336984
12001,2019-04-01,1179,-1001,99.32603201347936
12001,2019-05-01,1172,-1068,98.7363100252738
12001,2019-06-01,1172,-1094,98.7363100252738
12001,2019-07-01,1167,-1091,98.3150800336984
12001,2019-08-01,1185,-1087,99.83150800336983
12001,2019-09-01,1194,-1080,100.58972198820555
12001,2019-10-01,1203,-1073,101.34793597304127
12001,2019-11-01,1197,-1059,100.8424599831508
12001,2019-12-01,1193,-1053,100.50547598989048
12001,2020-01-01,1190,-1066,100.25273799494524
12001,2020-02-01,1187,-1111,100
12001,2020-03-01,1188,-1146,100.08424599831507
12001,2020-04-01,1193,-1165,100.50547598989048
12001,2020-05-01,1197,-1147,100.8424599831508
12001,2020-06-01,1208,-1136,101.76916596461668
12001,2020-07-01,1236,-1098,104.1280539174389
12001,2020-08-01,1241,-1129,104.54928390901432
12001,2020-09-01,1235,-1153,104.04380791912385
12001,2020-10-01,1199,-1207,101.01095197978096
12001,2020-11-01,1191,-1203,100.33698399326032
12001,2020-12-01,1189,-1197,100.16849199663017
12001,2021-01-01,1196,-1184,100.7582139848357
12001,2021-02-01,1201,-1173,101.17944397641112
12001,2021-03-01,1206,-1170,101.60067396798651
12005,2018-01-01,1057,-1065,83.4913112164297
12005,2018-02-01,1058,-1022,83.57030015797788
12005,2018-03-01,1065,-963,84.12322274881517
12005,2018-04-01,1097,-917,86.65086887835703
12005,2018-05-01,1134,-980,89.57345971563981
12005,2018-06-01,1169,-1033,92.33807266982622
12005,2018-07-01,1193,-1081,94.23380726698262
12005,2018-08-01,1200,-1072,94.7867298578199
12005,2018-09-01,1190,-1038,93.99684044233807
12005,2018-10-01,1171,-991,92.4960505529226
12005,2018-11-01,1191,-933,94.07582938388626
12005,2018-12-01,1246,-860,98.42022116903634
12005,2019-01-01,1327,-787,104.81832543443919
12005,2019-02-01,1391,-725,109.8736176935229
12005,2019-03-01,1454,-676,114.84992101105844
12005,2019-04-01,1454,-740,114.84992101105844
12005,2019-05-01,1462,-806,115.48183254344391
12005,2019-06-01,1463,-875,115.56082148499209
12005,2019-07-01,1500,-886,118.48341232227489
12005,2019-08-01,1492,-908,117.85150078988941
12005,2019-09-01,1446,-934,114.21800947867298
12005,2019-10-01,1384,-958,109.32069510268563
12005,2019-11-01,1347,-1035,106.39810426540284
12005,2019-12-01,1308,-1184,103.3175355450237
12005,2020-01-01,1288,-1366,101.73775671406003
12005,2020-02-01,1266,-1516,100
12005,2020-03-01,1275,-1633,100.71090047393365
12005,2020-04-01,1255,-1653,99.13112164296999
12005,2020-05-01,1238,-1686,97.78830963665087
12005,2020-06-01,1243,-1683,98.18325434439178
12005,2020-07-01,1276,-1724,100.78988941548184
12005,2020-08-01,1310,-1674,103.47551342812007
12005,2020-09-01,1307,-1585,103.23854660347551
12005,2020-10-01,1293,-1475,102.13270142180096
12005,2020-11-01,1292,-1402,102.05371248025277
12005,2020-12-01,1288,-1328,101.73775671406003
12005,2021-01-01,1294,-1282,102.21169036334913
12005,2021-02-01,1290,-1242,101.89573459715639
12005,2021-03-01,1301,-1249,102.76461295418642
12009,2018-01-01,1190,-1008,93.47996857816182
12009,2018-02-01,1208,-1060,94.89395129615083
12009,2018-03-01,1230,-1098,96.62215239591517
12009,2018-04-01,1255,-1077,98.586017282011
12009,2018-05-01,1269,-1047,99.68578161822467
12009,2018-06-01,1276,-1050,100.23566378633151
12009,2018-07-01,1270,-1054,99.7643362136685
12009,2018-08-01,1266,-1096,99.45011783189317
12009,2018-09-01,1262,-1136,99.13589945011783
12009,2018-10-01,1266,-1158,99.45011783189317
12009,2018-11-01,1269,-1131,99.68578161822467
12009,2018-12-01,1271,-1109,99.84289080911233
12009,2019-01-01,1262,-1118,99.13589945011783
12009,2019-02-01,1260,-1156,98.97879025923017
12009,2019-03-01,1249,-1211,98.114689709348
12009,2019-04-01,1259,-1251,98.90023566378633
12009,2019-05-01,1259,-1279,98.90023566378633
12009,2019-06-01,1263,-1289,99.21445404556167
12009,2019-07-01,1257,-1283,98.74312647289867
12009,2019-08-01,1256,-1276,98.66457187745483
12009,2019-09-01,1255,-1269,98.586017282011
12009,2019-10-01,1254,-1278,98.50746268656717
12009,2019-11-01,1252,-1286,98.3503534956795
12009,2019-12-01,1252,-1290,98.3503534956795
12009,2020-01-01,1257,-1267,98.74312647289867
12009,2020-02-01,1273,-1247,100
12009,2020-03-01,1282,-1216,100.7069913589945
12009,2020-04-01,1281,-1237,100.62843676355067
12009,2020-05-01,1267,-1251,99.528672427337
12009,2020-06-01,1268,-1258,99.60722702278083
12009,2020-07-01,1281,-1233,100.62843676355067
12009,2020-08-01,1295,-1217,101.72820109976432
12009,2020-09-01,1297,-1213,101.885310290652
12009,2020-10-01,1286,-1222,101.02120974076982
12009,2020-11-01,1276,-1228,100.23566378633151
12009,2020-12-01,1274,-1230,100.07855459544383
12009,2021-01-01,1285,-1229,100.94265514532601
12009,2021-02-01,1302,-1244,102.27808326787118
12009,2021-03-01,1324,-1240,104.0062843676355
12011,2018-01-01,1407,-1375,95.58423913043478
12011,2018-02-01,1417,-1383,96.26358695652173
12011,2018-03-01,1427,-1371,96.94293478260869
12011,2018-04-01,1442,-1354,97.96195652173914
12011,2018-05-01,1446,-1358,98.2336956521739
12011,2018-06-01,1448,-1368,98.36956521739131
12011,2018-07-01,1447,-1389,98.30163043478261
12011,2018-08-01,1449,-1395,98.4375
12011,2018-09-01,1450,-1396,98.50543478260869
12011,2018-10-01,1446,-1388,98.2336956521739
12011,2018-11-01,1444,-1378,98.09782608695652
12011,2018-12-01,1442,-1374,97.96195652173914
12011,2019-01-01,1444,-1370,98.09782608695652
12011,2019-02-01,1448,-1386,98.36956521739131
12011,2019-03-01,1452,-1402,98.6413043478261
12011,2019-04-01,1459,-1425,99.11684782608695
12011,2019-05-01,1463,-1429,99.38858695652173
12011,2019-06-01,1469,-1427,99.7961956521739
12011,2019-07-01,1470,-1424,99.86413043478261
12011,2019-08-01,1469,-1429,99.7961956521739
12011,2019-09-01,1464,-1436,99.45652173913044
12011,2019-10-01,1463,-1429,99.38858695652173
12011,2019-11-01,1462,-1426,99.32065217391305
12011,2019-12-01,1463,-1421,99.38858695652173
12011,2020-01-01,1468,-1420,99.72826086956522
12011,2020-02-01,1472,-1424,100
12011,2020-03-01,1482,-1422,100.67934782608697
12011,2020-04-01,1475,-1443,100.2038043478261
12011,2020-05-01,1460,-1466,99.18478260869566
12011,2020-06-01,1444,-1494,98.09782608695652
12011,2020-07-01,1440,-1500,97.82608695652173
12011,2020-08-01,1444,-1494,98.09782608695652
12011,2020-09-01,1446,-1482,98.2336956521739
12011,2020-10-01,1450,-1476,98.50543478260869
12011,2020-11-01,1458,-1466,99.04891304347827
12011,2020-12-01,1468,-1458,99.72826086956522
12011,2021-01-01,1478,-1458,100.40760869565217
12011,2021-02-01,1489,-1455,101.15489130434783
12011,2021-03-01,1504,-1460,102.17391304347827
12019,2018-01-01,1380,-1050,96.03340292275574
12019,2018-02-01,1375,-1119,95.68545581071677
12019,2018-03-01,1383,-1195,96.24217118997912
12019,2018-04-01,1398,-1350,97.28601252609603
12019,2018-05-01,1411,-1403,98.19067501739735
12019,2018-06-01,1427,-1353,99.30410577592205
12019,2018-07-01,1428,-1264,99.37369519832986
12019,2018-08-01,1434,-1246,99.79123173277662
12019,2018-09-01,1448,-1240,100.76548364648575
12019,2018-10-01,1446,-1250,100.62630480167014
12019,2018-11-01,1440,-1296,100.20876826722338
12019,2018-12-01,1415,-1337,98.46903270702853
12019,2019-01-01,1405,-1355,97.7731384829506
12019,2019-02-01,1403,-1347,97.63395963813501
12019,2019-03-01,1416,-1350,98.53862212943632
12019,2019-04-01,1437,-1359,100
12019,2019-05-01,1447,-1375,100.69589422407795
12019,2019-06-01,1463,-1391,101.80932498260265
12019,2019-07-01,1470,-1386,102.2964509394572
12019,2019-08-01,1470,-1398,102.2964509394572
12019,2019-09-01,1456,-1440,101.32219902574808
12019,2019-10-01,1437,-1455,100
12019,2019-11-01,1436,-1444,99.93041057759221
12019,2019-12-01,1431,-1399,99.58246346555325
12019,2020-01-01,1436,-1374,99.93041057759221
12019,2020-02-01,1437,-1369,100
12019,2020-03-01,1452,-1380,101.0438413361169
12019,2020-04-01,1458,-1416,101.46137787056368
12019,2020-05-01,1468,-1426,102.1572720946416
12019,2020-06-01,1474,-1452,102.57480862908838
12019,2020-07-01,1491,-1449,103.75782881002087
12019,2020-08-01,1510,-1430,105.08002783576896
12019,2020-09-01,1521,-1391,105.8455114822547
12019,2020-10-01,1534,-1340,106.75017397355602
12019,2020-11-01,1535,-1337,106.81976339596382
12019,2020-12-01,1545,-1317,107.51565762004176
12019,2021-01-01,1549,-1323,107.79401530967291
12019,2021-02-01,1568,-1306,109.11621433542102
12019,2021-03-01,1601,-1303,111.41266527487821
12021,2018-01-01,1543,-1541,104.25675675675676
12021,2018-02-01,1527,-1435,103.17567567567568
12021,2018-03-01,1487,-1393,100.47297297297297
12021,2018-04-01,1493,-1341,100.87837837837839
12021,2018-05-01,1482,-1356,100.13513513513514
12021,2018-06-01,1480,-1338,100
12021,2018-07-01,1474,-1334,99.5945945945946
12021,2018-08-01,1475,-1371,99.66216216216216
12021,2018-09-01,1502,-1394,101.48648648648648
12021,2018-10-01,1526,-1426,103.10810810810811
12021,2018-11-01,1545,-1489,104.39189189189189
12021,2018-12-01,1540,-1578,104.05405405405406
12021,2019-01-01,1526,-1560,103.10810810810811
12021,2019-02-01,1507,-1547,101.82432432432434
12021,2019-03-01,1488,-1486,100.54054054054053
12021,2019-04-01,1496,-1490,101.08108108108107
12021,2019-05-01,1490,-1474,100.67567567567568
12021,2019-06-01,1476,-1484,99.72972972972973
12021,2019-07-01,1456,-1492,98.37837837837839
12021,2019-08-01,1455,-1495,98.3108108108108
12021,2019-09-01,1469,-1535,99.25675675675676
12021,2019-10-01,1477,-1575,99.79729729729729
12021,2019-11-01,1487,-1603,100.47297297297297
12021,2019-12-01,1494,-1586,100.94594594594595
12021,2020-01-01,1489,-1563,100.60810810810811
12021,2020-02-01,1480,-1534,100
12021,2020-03-01,1482,-1494,100.13513513513514
12021,2020-04-01,1459,-1533,98.58108108108108
12021,2020-05-01,1430,-1550,96.62162162162163
12021,2020-06-01,1403,-1549,94.7972972972973
12021,2020-07-01,1394,-1518,94.1891891891892
12021,2020-08-01,1401,-1509,94.66216216216216
12021,2020-09-01,1400,-1538,94.5945945945946
12021,2020-10-01,1422,-1532,96.08108108108108
12021,2020-11-01,1462,-1512,98.78378378378379
12021,2020-12-01,1472,-1516,99.45945945945947
12021,2021-01-01,1483,-1495,100.20270270270271
12021,2021-02-01,1491,-1469,100.74324324324324
12021,2021-03-01,1492,-1472,100.8108108108108
12031,2018-01-01,1087,-1027,93.78774805867127
12031,2018-02-01,1084,-1064,93.52890422778258
12031,2018-03-01,1089,-1047,93.96031061259707
12031,2018-04-01,1101,-1047,94.99568593615186
12031,2018-05-01,1109,-1043,95.68593615185505
12031,2018-06-01,1118,-1048,96.46246764452114
12031,2018-07-01,1129,-1043,97.41156169111302
12031,2018-08-01,1141,-1039,98.44693701466781
12031,2018-09-01,1146,-1028,98.87834339948232
12031,2018-10-01,1145,-1025,98.79206212251941
12031,2018-11-01,1141,-1037,98.44693701466781
12031,2018-12-01,1137,-1047,98.10181190681621
12031,2019-01-01,1136,-1038,98.01553062985332
12031,2019-02-01,1135,-1033,97.92924935289042
12031,2019-03-01,1139,-1039,98.27437446074202
12031,2019-04-01,1145,-1057,98.79206212251941
12031,2019-05-01,1153,-1065,99.4823123382226
12031,2019-06-01,1161,-1075,100.17256255392579
12031,2019-07-01,1170,-1088,100.9490940465919
12031,2019-08-01,1174,-1108,101.29421915444348
12031,2019-09-01,1171,-1121,101.0353753235548
12031,2019-10-01,1166,-1124,100.60396893874028
12031,2019-11-01,1157,-1125,99.8274374460742
12031,2019-12-01,1155,-1119,99.6548748921484
12031,2020-01-01,1155,-1117,99.6548748921484
12031,2020-02-01,1159,-1111,100
12031,2020-03-01,1163,-1115,100.3451251078516
12031,2020-04-01,1159,-1131,100
12031,2020-05-01,1155,-1151,99.6548748921484
12031,2020-06-01,1155,-1167,99.6548748921484
12031,2020-07-01,1166,-1174,100.60396893874028
12031,2020-08-01,1179,-1169,101.72562553925799
12031,2020-09-01,1185,-1157,102.24331320103536
12031,2020-10-01,1188,-1144,102.50215703192407
12031,2020-11-01,1188,-1126,102.50215703192407
12031,2020-12-01,1192,-1118,102.84728213977567
12031,2021-01-01,1196,-1114,103.19240724762726
12031,2021-02-01,1204,-1114,103.88265746333045
12031,2021-03-01,1217,-1109,105.00431406384814
12035,2018-01-01,1214,NA,93.38461538461539
12035,2018-02-01,1215,NA,93.46153846153847
12035,2018-03-01,1220,NA,93.84615384615384
12035,2018-04-01,1220,NA,93.84615384615384
12035,2018-05-01,1219,NA,93.76923076923077
12035,2018-06-01,1220,-1190,93.84615384615384
12035,2018-07-01,1222,-1194,94
12035,2018-08-01,1225,-1201,94.23076923076923
12035,2018-09-01,1229,-1213,94.53846153846153
12035,2018-10-01,1237,-1239,95.15384615384616
12035,2018-11-01,1240,-1220,95.38461538461539
12035,2018-12-01,1250,-1202,96.15384615384616
12035,2019-01-01,1248,-1180,96
12035,2019-02-01,1258,-1172,96.76923076923077
12035,2019-03-01,1253,-1187,96.38461538461539
12035,2019-04-01,1259,-1181,96.84615384615385
12035,2019-05-01,1257,-1181,96.6923076923077
12035,2019-06-01,1266,-1174,97.38461538461539
12035,2019-07-01,1269,-1175,97.61538461538461
12035,2019-08-01,1275,-1175,98.07692307692307
12035,2019-09-01,1268,-1190,97.53846153846155
12035,2019-10-01,1275,-1199,98.07692307692307
12035,2019-11-01,1281,-1199,98.53846153846155
12035,2019-12-01,1296,-1204,99.6923076923077
12035,2020-01-01,1297,-1199,99.76923076923076
12035,2020-02-01,1300,-1216,100
12035,2020-03-01,1290,-1216,99.23076923076923
12035,2020-04-01,1286,-1232,98.92307692307692
12035,2020-05-01,1287,-1227,99
12035,2020-06-01,1291,-1241,99.3076923076923
12035,2020-07-01,1297,-1241,99.76923076923076
12035,2020-08-01,1296,-1254,99.6923076923077
12035,2020-09-01,1299,-1237,99.92307692307692
